RegionID,RegionName,PopRank,tier,Date,Mortgage/Income ratio
395059,"San Jose, CA",33,Bottom Tier,2008-06-30,0.951542439872397
395059,"San Jose, CA",33,Middle Tier,2008-06-30,0.466292309095335
395059,"San Jose, CA",33,Upper Tier,2008-06-30,0.375782162860254
395078,"Seattle, WA",15,Bottom Tier,2008-06-30,0.590081095271719
395078,"Seattle, WA",15,Middle Tier,2008-06-30,0.329757983192386
395078,"Seattle, WA",15,Upper Tier,2008-06-30,0.265564271852373
395121,"St. Louis, MO",18,Bottom Tier,2008-06-30,0.267491980222652
395121,"St. Louis, MO",18,Middle Tier,2008-06-30,0.169648849029945
395121,"St. Louis, MO",18,Upper Tier,2008-06-30,0.141359208033072
395148,"Tampa, FL",19,Bottom Tier,2008-06-30,0.358285877594195
395148,"Tampa, FL",19,Middle Tier,2008-06-30,0.215825516090318
395148,"Tampa, FL",19,Upper Tier,2008-06-30,0.179063110780601
395194,"Virginia Beach, VA",35,Bottom Tier,2008-06-30,0.424898564626464
395194,"Virginia Beach, VA",35,Middle Tier,2008-06-30,0.247459776637637
395194,"Virginia Beach, VA",35,Upper Tier,2008-06-30,0.206214452874671
395209,"Washington, DC",7,Bottom Tier,2008-06-30,0.414825030067218
395209,"Washington, DC",7,Middle Tier,2008-06-30,0.243333936636015
395209,"Washington, DC",7,Upper Tier,2008-06-30,0.202534713506903
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2008-06-30,1.03841392580717
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Middle Tier,2008-06-30,0.498359420485078
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2008-06-30,0.36833260873015
102001,United States,0,Bottom Tier,2008-09-30,0.353303335164139
102001,United States,0,Middle Tier,2008-09-30,0.199038848542417
102001,United States,0,Upper Tier,2008-09-30,0.173563215848645
394347,"Atlanta, GA",9,Bottom Tier,2008-09-30,0.29377135369571
394347,"Atlanta, GA",9,Middle Tier,2008-09-30,0.156161900032609
394347,"Atlanta, GA",9,Upper Tier,2008-09-30,0.148863936340415
394355,"Austin, TX",34,Bottom Tier,2008-09-30,
394355,"Austin, TX",34,Middle Tier,2008-09-30,
394355,"Austin, TX",34,Upper Tier,2008-09-30,
394358,"Baltimore, MD",20,Bottom Tier,2008-09-30,0.377110785130168
394358,"Baltimore, MD",20,Middle Tier,2008-09-30,0.234747748615643
394358,"Baltimore, MD",20,Upper Tier,2008-09-30,0.195154034129963
394388,"Birmingham, AL",48,Bottom Tier,2008-09-30,0.230734769902288
394388,"Birmingham, AL",48,Middle Tier,2008-09-30,0.159968181093454
394388,"Birmingham, AL",48,Upper Tier,2008-09-30,0.144311497360787
394404,"Boston, MA",10,Bottom Tier,2008-09-30,0.578757681164221
394404,"Boston, MA",10,Middle Tier,2008-09-30,0.273497978894066
394404,"Boston, MA",10,Upper Tier,2008-09-30,0.215991688505923
394425,"Buffalo, NY",46,Bottom Tier,2008-09-30,
394425,"Buffalo, NY",46,Upper Tier,2008-09-30,
394458,"Charlotte, NC",24,Bottom Tier,2008-09-30,0.283510119909531
394458,"Charlotte, NC",24,Middle Tier,2008-09-30,0.167815042776973
394458,"Charlotte, NC",24,Upper Tier,2008-09-30,0.162961128902275
394463,"Chicago, IL",3,Bottom Tier,2008-09-30,0.421114755272351
394463,"Chicago, IL",3,Middle Tier,2008-09-30,0.216885084251237
394463,"Chicago, IL",3,Upper Tier,2008-09-30,0.178263144913494
394466,"Cincinnati, OH",28,Bottom Tier,2008-09-30,0.277662038364341
394466,"Cincinnati, OH",28,Middle Tier,2008-09-30,0.146421040212075
394466,"Cincinnati, OH",28,Upper Tier,2008-09-30,0.126829121750065
394475,"Cleveland, OH",29,Bottom Tier,2008-09-30,0.29879005167154
394475,"Cleveland, OH",29,Middle Tier,2008-09-30,0.156783556805647
394475,"Cleveland, OH",29,Upper Tier,2008-09-30,0.12870013872659
394492,"Columbus, OH",31,Bottom Tier,2008-09-30,0.254292924704834
394492,"Columbus, OH",31,Middle Tier,2008-09-30,0.154308586247235
394492,"Columbus, OH",31,Upper Tier,2008-09-30,0.130741832331194
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2008-09-30,0.237620945384791
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2008-09-30,0.142937215722794
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2008-09-30,0.126095347517243
394530,"Denver, CO",21,Bottom Tier,2008-09-30,0.3803519306371
394530,"Denver, CO",21,Middle Tier,2008-09-30,0.217296728081325
394530,"Denver, CO",21,Upper Tier,2008-09-30,0.177704098665358
394532,"Detroit, MI",12,Bottom Tier,2008-09-30,0.236585445864964
394532,"Detroit, MI",12,Middle Tier,2008-09-30,0.129681974010534
394532,"Detroit, MI",12,Upper Tier,2008-09-30,0.112405484194632
394669,"Hartford, CT",43,Bottom Tier,2008-09-30,0.439674781235586
394669,"Hartford, CT",43,Middle Tier,2008-09-30,0.213060116347374
394669,"Hartford, CT",43,Upper Tier,2008-09-30,0.161205313453464
394692,"Houston, TX",6,Bottom Tier,2008-09-30,
394692,"Houston, TX",6,Middle Tier,2008-09-30,
394692,"Houston, TX",6,Upper Tier,2008-09-30,
394714,"Jacksonville, FL",39,Bottom Tier,2008-09-30,0.343722351934448
394714,"Jacksonville, FL",39,Middle Tier,2008-09-30,0.19475549403701
394714,"Jacksonville, FL",39,Upper Tier,2008-09-30,0.178324849357989
394775,"Las Vegas, NV",30,Bottom Tier,2008-09-30,0.429055386981715
394775,"Las Vegas, NV",30,Middle Tier,2008-09-30,0.218966832184712
394775,"Las Vegas, NV",30,Upper Tier,2008-09-30,0.18467919807187
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2008-09-30,0.274601535220404
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2008-09-30,0.151597669898146
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2008-09-30,0.134558044426832
394849,"Memphis, TN",40,Bottom Tier,2008-09-30,0.23124746016305
394849,"Memphis, TN",40,Middle Tier,2008-09-30,
394849,"Memphis, TN",40,Upper Tier,2008-09-30,0.129428533002177
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2008-09-30,0.45081983841081
394856,"Miami-Fort Lauderdale, FL",8,Middle Tier,2008-09-30,0.255937386006267
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2008-09-30,0.212944549742549
394862,"Milwaukee, WI",38,Bottom Tier,2008-09-30,0.396293675818182
394862,"Milwaukee, WI",38,Middle Tier,2008-09-30,0.215147083996664
394862,"Milwaukee, WI",38,Upper Tier,2008-09-30,0.172718039721763
394865,"Minneapolis-St Paul, MN",16,Bottom Tier,2008-09-30,0.381536369834223
394865,"Minneapolis-St Paul, MN",16,Middle Tier,2008-09-30,0.186067943207246
394865,"Minneapolis-St Paul, MN",16,Upper Tier,2008-09-30,0.159399425729446
394902,"Nashville, TN",36,Bottom Tier,2008-09-30,0.293665045922198
394902,"Nashville, TN",36,Middle Tier,2008-09-30,0.175068299272993
394902,"Nashville, TN",36,Upper Tier,2008-09-30,0.167082577590754
394910,"New Orleans, LA",45,Bottom Tier,2008-09-30,0.299563577553981
394910,"New Orleans, LA",45,Upper Tier,2008-09-30,0.121958695769042
394913,"New York, NY",1,Bottom Tier,2008-09-30,0.80629919228701
394913,"New York, NY",1,Middle Tier,2008-09-30,0.34991506364303
394913,"New York, NY",1,Upper Tier,2008-09-30,0.272883269684189
394935,"Oklahoma City, OK",41,Bottom Tier,2008-09-30,0.208777394287042
394935,"Oklahoma City, OK",41,Middle Tier,2008-09-30,0.13390186349275
394935,"Oklahoma City, OK",41,Upper Tier,2008-09-30,0.112959613930877
394943,"Orlando, FL",27,Bottom Tier,2008-09-30,0.37326694369386
394943,"Orlando, FL",27,Middle Tier,2008-09-30,0.216767501570149
394943,"Orlando, FL",27,Upper Tier,2008-09-30,0.1754647558932
394974,"Philadelphia, PA",5,Bottom Tier,2008-09-30,0.343150036608775
394974,"Philadelphia, PA",5,Middle Tier,2008-09-30,0.213167835657042
394974,"Philadelphia, PA",5,Upper Tier,2008-09-30,0.170490246261753
394976,"Phoenix, AZ",14,Bottom Tier,2008-09-30,0.421279875562561
394976,"Phoenix, AZ",14,Middle Tier,2008-09-30,0.219291538290348
394976,"Phoenix, AZ",14,Upper Tier,2008-09-30,0.195563631149519
394982,"Pittsburgh, PA",22,Bottom Tier,2008-09-30,0.206366796053622
394982,"Pittsburgh, PA",22,Middle Tier,2008-09-30,0.13253987029175
394982,"Pittsburgh, PA",22,Upper Tier,2008-09-30,0.112762021620775
394998,"Portland, OR",23,Bottom Tier,2008-09-30,0.549056540730091
394998,"Portland, OR",23,Middle Tier,2008-09-30,0.279067512696174
394998,"Portland, OR",23,Upper Tier,2008-09-30,0.222656986215071
395005,"Providence, RI",37,Bottom Tier,2008-09-30,0.63008174122398
395005,"Providence, RI",37,Middle Tier,2008-09-30,0.266505134211066
395005,"Providence, RI",37,Upper Tier,2008-09-30,0.206343063279904
395012,"Raleigh, NC",47,Bottom Tier,2008-09-30,0.304529035504326
395012,"Raleigh, NC",47,Middle Tier,2008-09-30,0.183763369169734
395012,"Raleigh, NC",47,Upper Tier,2008-09-30,0.165741076813835
395022,"Richmond, VA",44,Bottom Tier,2008-09-30,0.359977006237885
395022,"Richmond, VA",44,Middle Tier,2008-09-30,0.207491224280962
395022,"Richmond, VA",44,Upper Tier,2008-09-30,0.164733356462681
395025,"Riverside, CA",13,Bottom Tier,2008-09-30,0.536576977664353
395025,"Riverside, CA",13,Middle Tier,2008-09-30,0.284127864609936
395025,"Riverside, CA",13,Upper Tier,2008-09-30,0.216128481815675
395031,"Rochester, NY",50,Bottom Tier,2008-09-30,0.226626358671272
395031,"Rochester, NY",50,Upper Tier,2008-09-30,0.108921731738558
395045,"Sacramento, CA",25,Bottom Tier,2008-09-30,0.524221115948103
395045,"Sacramento, CA",25,Middle Tier,2008-09-30,0.285971980271514
395045,"Sacramento, CA",25,Upper Tier,2008-09-30,0.224678784588052
395053,"Salt Lake City, UT",49,Bottom Tier,2008-09-30,0.483583912429027
395053,"Salt Lake City, UT",49,Middle Tier,2008-09-30,0.258667922957574
395053,"Salt Lake City, UT",49,Upper Tier,2008-09-30,0.223925650930149
395055,"San Antonio, TX",26,Bottom Tier,2008-09-30,
395055,"San Antonio, TX",26,Middle Tier,2008-09-30,
395055,"San Antonio, TX",26,Upper Tier,2008-09-30,
395056,"San Diego, CA",17,Bottom Tier,2008-09-30,0.72604678371085
395056,"San Diego, CA",17,Middle Tier,2008-09-30,0.371400882856759
395056,"San Diego, CA",17,Upper Tier,2008-09-30,0.301678261682824
395057,"San Francisco, CA",11,Bottom Tier,2008-09-30,0.794005460382319
395057,"San Francisco, CA",11,Middle Tier,2008-09-30,0.446932587589213
395057,"San Francisco, CA",11,Upper Tier,2008-09-30,0.347493111115119
395059,"San Jose, CA",33,Bottom Tier,2008-09-30,0.885934085400506
395059,"San Jose, CA",33,Middle Tier,2008-09-30,0.433848966648943
395059,"San Jose, CA",33,Upper Tier,2008-09-30,0.363131857734316
395078,"Seattle, WA",15,Bottom Tier,2008-09-30,0.582337018118678
395078,"Seattle, WA",15,Middle Tier,2008-09-30,0.311417724788279
395078,"Seattle, WA",15,Upper Tier,2008-09-30,0.257830877054708
395121,"St. Louis, MO",18,Bottom Tier,2008-09-30,0.266010848135643
395121,"St. Louis, MO",18,Middle Tier,2008-09-30,0.162905232467179
395121,"St. Louis, MO",18,Upper Tier,2008-09-30,0.139298651916671
395148,"Tampa, FL",19,Bottom Tier,2008-09-30,0.337840829821653
395148,"Tampa, FL",19,Middle Tier,2008-09-30,0.198196776469126
395148,"Tampa, FL",19,Upper Tier,2008-09-30,0.171367457804037
395194,"Virginia Beach, VA",35,Bottom Tier,2008-09-30,0.419136162686186
395194,"Virginia Beach, VA",35,Middle Tier,2008-09-30,0.234841719752259
395194,"Virginia Beach, VA",35,Upper Tier,2008-09-30,0.199310748847244
395209,"Washington, DC",7,Bottom Tier,2008-09-30,0.400053764701949
395209,"Washington, DC",7,Middle Tier,2008-09-30,0.226932500576248
395209,"Washington, DC",7,Upper Tier,2008-09-30,0.197429417450549
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2008-09-30,0.953452849112027
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Middle Tier,2008-09-30,0.454397827524479
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2008-09-30,0.355101266835602
102001,United States,0,Bottom Tier,2008-12-31,0.325249890825137
102001,United States,0,Middle Tier,2008-12-31,0.182370961899336
102001,United States,0,Upper Tier,2008-12-31,0.158978395400341
394347,"Atlanta, GA",9,Bottom Tier,2008-12-31,0.266533102560765
394347,"Atlanta, GA",9,Middle Tier,2008-12-31,0.139294535619958
394347,"Atlanta, GA",9,Upper Tier,2008-12-31,0.13594697840477
394355,"Austin, TX",34,Bottom Tier,2008-12-31,
394355,"Austin, TX",34,Middle Tier,2008-12-31,
394355,"Austin, TX",34,Upper Tier,2008-12-31,
394358,"Baltimore, MD",20,Bottom Tier,2008-12-31,0.349042833336633
394358,"Baltimore, MD",20,Middle Tier,2008-12-31,0.211906171667232
394358,"Baltimore, MD",20,Upper Tier,2008-12-31,0.176879662988816
394388,"Birmingham, AL",48,Bottom Tier,2008-12-31,0.217793298059386
394388,"Birmingham, AL",48,Middle Tier,2008-12-31,0.146642448531316
394388,"Birmingham, AL",48,Upper Tier,2008-12-31,0.13218763127373
394404,"Boston, MA",10,Bottom Tier,2008-12-31,0.533696449672652
394404,"Boston, MA",10,Middle Tier,2008-12-31,0.2459381777137
394404,"Boston, MA",10,Upper Tier,2008-12-31,0.198726869669039
394425,"Buffalo, NY",46,Bottom Tier,2008-12-31,
394425,"Buffalo, NY",46,Upper Tier,2008-12-31,
394458,"Charlotte, NC",24,Bottom Tier,2008-12-31,0.263317009984582
394458,"Charlotte, NC",24,Middle Tier,2008-12-31,0.152537093389264
394458,"Charlotte, NC",24,Upper Tier,2008-12-31,0.149869834881912
394463,"Chicago, IL",3,Bottom Tier,2008-12-31,0.381975938134924
394463,"Chicago, IL",3,Middle Tier,2008-12-31,0.194910040779645
394463,"Chicago, IL",3,Upper Tier,2008-12-31,0.16418571337627
394466,"Cincinnati, OH",28,Bottom Tier,2008-12-31,0.253220003932141
394466,"Cincinnati, OH",28,Middle Tier,2008-12-31,0.132681160006379
394466,"Cincinnati, OH",28,Upper Tier,2008-12-31,0.116187352694701
394475,"Cleveland, OH",29,Bottom Tier,2008-12-31,0.271973797220785
394475,"Cleveland, OH",29,Middle Tier,2008-12-31,0.144276470282806
394475,"Cleveland, OH",29,Upper Tier,2008-12-31,0.119837718769202
394492,"Columbus, OH",31,Bottom Tier,2008-12-31,0.239859301811569
394492,"Columbus, OH",31,Middle Tier,2008-12-31,0.140803243491947
394492,"Columbus, OH",31,Upper Tier,2008-12-31,0.11982970953003
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2008-12-31,0.217632347785793
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2008-12-31,0.128633579543421
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2008-12-31,0.116571919632606
394530,"Denver, CO",21,Bottom Tier,2008-12-31,0.342523024336951
394530,"Denver, CO",21,Middle Tier,2008-12-31,0.196133587959639
394530,"Denver, CO",21,Upper Tier,2008-12-31,0.164572538740872
394532,"Detroit, MI",12,Bottom Tier,2008-12-31,0.208608712848354
394532,"Detroit, MI",12,Middle Tier,2008-12-31,0.112035692626179
394532,"Detroit, MI",12,Upper Tier,2008-12-31,0.100325658039571
394669,"Hartford, CT",43,Bottom Tier,2008-12-31,0.403730215235195
394669,"Hartford, CT",43,Middle Tier,2008-12-31,0.194101901743491
394669,"Hartford, CT",43,Upper Tier,2008-12-31,0.149869263459417
394692,"Houston, TX",6,Bottom Tier,2008-12-31,
394692,"Houston, TX",6,Middle Tier,2008-12-31,
394692,"Houston, TX",6,Upper Tier,2008-12-31,
394714,"Jacksonville, FL",39,Bottom Tier,2008-12-31,0.310346257013743
394714,"Jacksonville, FL",39,Middle Tier,2008-12-31,0.172560175187623
394714,"Jacksonville, FL",39,Upper Tier,2008-12-31,0.161853314871401
394775,"Las Vegas, NV",30,Bottom Tier,2008-12-31,0.354558849892487
394775,"Las Vegas, NV",30,Middle Tier,2008-12-31,0.184106619401532
394775,"Las Vegas, NV",30,Upper Tier,2008-12-31,0.160936410298269
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2008-12-31,0.253157073368014
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2008-12-31,0.138318228784322
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2008-12-31,0.125033310394683
394849,"Memphis, TN",40,Bottom Tier,2008-12-31,0.209918435153566
394849,"Memphis, TN",40,Middle Tier,2008-12-31,
394849,"Memphis, TN",40,Upper Tier,2008-12-31,0.118942880334326
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2008-12-31,0.376762435794593
394856,"Miami-Fort Lauderdale, FL",8,Middle Tier,2008-12-31,0.215771127939127
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2008-12-31,0.185013466920578
394862,"Milwaukee, WI",38,Bottom Tier,2008-12-31,0.362258092588943
394862,"Milwaukee, WI",38,Middle Tier,2008-12-31,0.195619881560791
394862,"Milwaukee, WI",38,Upper Tier,2008-12-31,0.158599066047977
394865,"Minneapolis-St Paul, MN",16,Bottom Tier,2008-12-31,0.34781163062472
394865,"Minneapolis-St Paul, MN",16,Middle Tier,2008-12-31,0.167355156036168
394865,"Minneapolis-St Paul, MN",16,Upper Tier,2008-12-31,0.146093690624283
394902,"Nashville, TN",36,Bottom Tier,2008-12-31,0.278707481742072
394902,"Nashville, TN",36,Middle Tier,2008-12-31,0.160544673632806
394902,"Nashville, TN",36,Upper Tier,2008-12-31,0.155615936297784
394910,"New Orleans, LA",45,Bottom Tier,2008-12-31,0.31086152384621
394910,"New Orleans, LA",45,Upper Tier,2008-12-31,0.122523050592118
394913,"New York, NY",1,Bottom Tier,2008-12-31,0.736389472570608
394913,"New York, NY",1,Middle Tier,2008-12-31,0.314580857915275
394913,"New York, NY",1,Upper Tier,2008-12-31,0.250809400372532
394935,"Oklahoma City, OK",41,Bottom Tier,2008-12-31,0.196184920606713
394935,"Oklahoma City, OK",41,Middle Tier,2008-12-31,0.121747209858195
394935,"Oklahoma City, OK",41,Upper Tier,2008-12-31,0.105372672588945
394943,"Orlando, FL",27,Bottom Tier,2008-12-31,0.325370741969406
394943,"Orlando, FL",27,Middle Tier,2008-12-31,0.186978730842768
394943,"Orlando, FL",27,Upper Tier,2008-12-31,0.154805530371648
394974,"Philadelphia, PA",5,Bottom Tier,2008-12-31,0.320639824037954
394974,"Philadelphia, PA",5,Middle Tier,2008-12-31,0.192711052714934
394974,"Philadelphia, PA",5,Upper Tier,2008-12-31,0.157147354393272
394976,"Phoenix, AZ",14,Bottom Tier,2008-12-31,0.371568640851425
394976,"Phoenix, AZ",14,Middle Tier,2008-12-31,0.192094133992014
394976,"Phoenix, AZ",14,Upper Tier,2008-12-31,0.174097876564897
394982,"Pittsburgh, PA",22,Bottom Tier,2008-12-31,0.191655019645174
394982,"Pittsburgh, PA",22,Middle Tier,2008-12-31,0.120932536604462
394982,"Pittsburgh, PA",22,Upper Tier,2008-12-31,0.105603175075601
394998,"Portland, OR",23,Bottom Tier,2008-12-31,0.505278610472434
394998,"Portland, OR",23,Middle Tier,2008-12-31,0.249494230128991
394998,"Portland, OR",23,Upper Tier,2008-12-31,0.203434156675998
395005,"Providence, RI",37,Bottom Tier,2008-12-31,0.576814801473587
395005,"Providence, RI",37,Middle Tier,2008-12-31,0.237130986719597
395005,"Providence, RI",37,Upper Tier,2008-12-31,0.188678212827795
395012,"Raleigh, NC",47,Bottom Tier,2008-12-31,0.284649898404018
395012,"Raleigh, NC",47,Middle Tier,2008-12-31,0.166807616151804
395012,"Raleigh, NC",47,Upper Tier,2008-12-31,0.153946194211375
395022,"Richmond, VA",44,Bottom Tier,2008-12-31,0.333443116502244
395022,"Richmond, VA",44,Middle Tier,2008-12-31,0.187549028131374
395022,"Richmond, VA",44,Upper Tier,2008-12-31,0.149313364109223
395025,"Riverside, CA",13,Bottom Tier,2008-12-31,0.436543929297056
395025,"Riverside, CA",13,Middle Tier,2008-12-31,0.238757637418768
395025,"Riverside, CA",13,Upper Tier,2008-12-31,0.188593441832004
395031,"Rochester, NY",50,Bottom Tier,2008-12-31,0.2132576087039
395031,"Rochester, NY",50,Upper Tier,2008-12-31,0.101197485291549
395045,"Sacramento, CA",25,Bottom Tier,2008-12-31,0.463568077301159
395045,"Sacramento, CA",25,Middle Tier,2008-12-31,0.251695812958114
395045,"Sacramento, CA",25,Upper Tier,2008-12-31,0.204658614480403
395053,"Salt Lake City, UT",49,Bottom Tier,2008-12-31,0.455028678043393
395053,"Salt Lake City, UT",49,Middle Tier,2008-12-31,0.236364662721099
395053,"Salt Lake City, UT",49,Upper Tier,2008-12-31,0.209763390992783
395055,"San Antonio, TX",26,Bottom Tier,2008-12-31,
395055,"San Antonio, TX",26,Middle Tier,2008-12-31,
395055,"San Antonio, TX",26,Upper Tier,2008-12-31,
395056,"San Diego, CA",17,Bottom Tier,2008-12-31,0.636647418098894
395056,"San Diego, CA",17,Middle Tier,2008-12-31,0.32545233609522
395056,"San Diego, CA",17,Upper Tier,2008-12-31,0.274683113203706
395057,"San Francisco, CA",11,Bottom Tier,2008-12-31,0.691269562268328
395057,"San Francisco, CA",11,Middle Tier,2008-12-31,0.393042893432059
395057,"San Francisco, CA",11,Upper Tier,2008-12-31,0.314735600985998
395059,"San Jose, CA",33,Bottom Tier,2008-12-31,0.781353107420337
395059,"San Jose, CA",33,Middle Tier,2008-12-31,0.38330874324414
395059,"San Jose, CA",33,Upper Tier,2008-12-31,0.328079553017864
395078,"Seattle, WA",15,Bottom Tier,2008-12-31,0.531205033965681
395078,"Seattle, WA",15,Middle Tier,2008-12-31,0.275171070692574
395078,"Seattle, WA",15,Upper Tier,2008-12-31,0.233995661559692
395121,"St. Louis, MO",18,Bottom Tier,2008-12-31,0.247272135974749
395121,"St. Louis, MO",18,Middle Tier,2008-12-31,0.14821277986791
395121,"St. Louis, MO",18,Upper Tier,2008-12-31,0.128015422807639
395148,"Tampa, FL",19,Bottom Tier,2008-12-31,0.300852604092704
395148,"Tampa, FL",19,Middle Tier,2008-12-31,0.1733342907626
395148,"Tampa, FL",19,Upper Tier,2008-12-31,0.153020741443572
395194,"Virginia Beach, VA",35,Bottom Tier,2008-12-31,0.383204946944882
395194,"Virginia Beach, VA",35,Middle Tier,2008-12-31,0.211852850854394
395194,"Virginia Beach, VA",35,Upper Tier,2008-12-31,0.180124500515467
395209,"Washington, DC",7,Bottom Tier,2008-12-31,0.361231770502297
395209,"Washington, DC",7,Middle Tier,2008-12-31,0.202623456666424
395209,"Washington, DC",7,Upper Tier,2008-12-31,0.179705113751984
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2008-12-31,0.83132664086799
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Middle Tier,2008-12-31,0.399640244774306
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2008-12-31,0.324277690115429
102001,United States,0,Bottom Tier,2009-03-31,0.305116098397655
102001,United States,0,Middle Tier,2009-03-31,0.177042199158213
102001,United States,0,Upper Tier,2009-03-31,0.148913030265702
394347,"Atlanta, GA",9,Bottom Tier,2009-03-31,0.251567557334786
394347,"Atlanta, GA",9,Middle Tier,2009-03-31,0.134508661274704
394347,"Atlanta, GA",9,Upper Tier,2009-03-31,0.129048638370836
394355,"Austin, TX",34,Bottom Tier,2009-03-31,
394355,"Austin, TX",34,Middle Tier,2009-03-31,
394355,"Austin, TX",34,Upper Tier,2009-03-31,
394358,"Baltimore, MD",20,Bottom Tier,2009-03-31,0.330840057377736
394358,"Baltimore, MD",20,Middle Tier,2009-03-31,0.200821424681511
394358,"Baltimore, MD",20,Upper Tier,2009-03-31,0.164156530354521
394388,"Birmingham, AL",48,Bottom Tier,2009-03-31,0.213596323135979
394388,"Birmingham, AL",48,Middle Tier,2009-03-31,0.147421854245176
394388,"Birmingham, AL",48,Upper Tier,2009-03-31,0.12447993046046
394404,"Boston, MA",10,Bottom Tier,2009-03-31,0.505259620996759
394404,"Boston, MA",10,Middle Tier,2009-03-31,0.233866510473974
394404,"Boston, MA",10,Upper Tier,2009-03-31,0.186033230501561
394425,"Buffalo, NY",46,Bottom Tier,2009-03-31,
394425,"Buffalo, NY",46,Upper Tier,2009-03-31,
394458,"Charlotte, NC",24,Bottom Tier,2009-03-31,0.254998199199032
394458,"Charlotte, NC",24,Middle Tier,2009-03-31,0.148043051503304
394458,"Charlotte, NC",24,Upper Tier,2009-03-31,0.14170310240279
394463,"Chicago, IL",3,Bottom Tier,2009-03-31,0.353094274422583
394463,"Chicago, IL",3,Middle Tier,2009-03-31,0.186410193554875
394463,"Chicago, IL",3,Upper Tier,2009-03-31,0.154615465313649
394466,"Cincinnati, OH",28,Bottom Tier,2009-03-31,0.240675806922411
394466,"Cincinnati, OH",28,Middle Tier,2009-03-31,0.128190519283395
394466,"Cincinnati, OH",28,Upper Tier,2009-03-31,0.110384638851761
394475,"Cleveland, OH",29,Bottom Tier,2009-03-31,0.250884499513022
394475,"Cleveland, OH",29,Middle Tier,2009-03-31,0.140686196292495
394475,"Cleveland, OH",29,Upper Tier,2009-03-31,0.114738003184967
394492,"Columbus, OH",31,Bottom Tier,2009-03-31,0.23407664750913
394492,"Columbus, OH",31,Middle Tier,2009-03-31,0.135110187247727
394492,"Columbus, OH",31,Upper Tier,2009-03-31,0.112580673369316
394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2009-03-31,0.203495508247643
394514,"Dallas-Fort Worth, TX",4,Middle Tier,2009-03-31,0.123394112913213
394514,"Dallas-Fort Worth, TX",4,Upper Tier,2009-03-31,0.109668557628912
394530,"Denver, CO",21,Bottom Tier,2009-03-31,0.318930112748662
394530,"Denver, CO",21,Middle Tier,2009-03-31,0.186961055404682
394530,"Denver, CO",21,Upper Tier,2009-03-31,0.155767255484368
394532,"Detroit, MI",12,Bottom Tier,2009-03-31,0.188569135644992
394532,"Detroit, MI",12,Middle Tier,2009-03-31,0.104706046639086
394532,"Detroit, MI",12,Upper Tier,2009-03-31,0.0929909258532368
394669,"Hartford, CT",43,Bottom Tier,2009-03-31,0.377153114551196
394669,"Hartford, CT",43,Middle Tier,2009-03-31,0.185206771918652
394669,"Hartford, CT",43,Upper Tier,2009-03-31,0.141599467312235
394692,"Houston, TX",6,Bottom Tier,2009-03-31,
394692,"Houston, TX",6,Middle Tier,2009-03-31,
394692,"Houston, TX",6,Upper Tier,2009-03-31,
394714,"Jacksonville, FL",39,Bottom Tier,2009-03-31,0.293579481372694
394714,"Jacksonville, FL",39,Middle Tier,2009-03-31,0.165859243325096
394714,"Jacksonville, FL",39,Upper Tier,2009-03-31,0.154302270968145
394775,"Las Vegas, NV",30,Bottom Tier,2009-03-31,0.311324856213886
394775,"Las Vegas, NV",30,Middle Tier,2009-03-31,0.167014475031288
394775,"Las Vegas, NV",30,Upper Tier,2009-03-31,0.148658748467879
394807,"Louisville-Jefferson County, KY",42,Bottom Tier,2009-03-31,0.240770079695517
394807,"Louisville-Jefferson County, KY",42,Middle Tier,2009-03-31,0.135478731339241
394807,"Louisville-Jefferson County, KY",42,Upper Tier,2009-03-31,0.119390810485647
394849,"Memphis, TN",40,Bottom Tier,2009-03-31,0.19787961346707
394849,"Memphis, TN",40,Middle Tier,2009-03-31,
394849,"Memphis, TN",40,Upper Tier,2009-03-31,0.109568967341477
