State,Date,RegionID,PopRank,AffordabilityRatio
MN,2005-06-30,394865.0,16.0,0.26027489545720667
MN,2005-09-30,394865.0,16.0,0.26751949363265165
MN,2005-12-31,394865.0,16.0,0.28080888649274166
MN,2006-03-31,394865.0,16.0,0.284277974172985
MN,2006-06-30,394865.0,16.0,0.290254915309795
MN,2006-09-30,394865.0,16.0,0.28312512296317766
MN,2006-12-31,394865.0,16.0,0.274405715262752
MN,2007-03-31,394865.0,16.0,0.27076951218144835
MN,2007-06-30,394865.0,16.0,0.275316930506665
MN,2007-09-30,394865.0,16.0,0.2706224298773173
MN,2007-12-31,394865.0,16.0,0.25910223881943767
MN,2008-03-31,394865.0,16.0,0.24979445784367635
MN,2008-06-30,394865.0,16.0,0.25056571792489196
MN,2008-09-30,394865.0,16.0,0.242334579590305
MN,2008-12-31,394865.0,16.0,0.220420159095057
MN,2009-03-31,394865.0,16.0,0.20801884077579666
MN,2009-06-30,394865.0,16.0,0.207609721355096
MN,2009-09-30,394865.0,16.0,0.202011806165328
MN,2009-12-31,394865.0,16.0,0.19425445157705568
MN,2010-03-31,394865.0,16.0,0.191181264167834
MN,2010-06-30,394865.0,16.0,0.18582407332578865
MN,2010-09-30,394865.0,16.0,0.17447803430121567
MN,2010-12-31,394865.0,16.0,0.17274725962393833
MN,2011-03-31,394865.0,16.0,0.17159518376275798
MN,2011-06-30,394865.0,16.0,0.16037871490580766
MN,2011-09-30,394865.0,16.0,0.150390562483767
MN,2011-12-31,394865.0,16.0,0.14346968106007388
MN,2012-03-31,394865.0,16.0,0.14004202826011017
MN,2012-06-30,394865.0,16.0,0.13836048702593418
MN,2012-09-30,394865.0,16.0,0.138815638549102
MN,2012-12-31,394865.0,16.0,0.13622953790953615
MN,2013-03-31,394865.0,16.0,0.1431748367571747
MN,2013-06-30,394865.0,16.0,0.14932473273134633
MN,2013-09-30,394865.0,16.0,0.16635221061353733
MN,2013-12-31,394865.0,16.0,0.16618168682641601
MN,2014-03-31,394865.0,16.0,0.16588970419896035
MN,2014-06-30,394865.0,16.0,0.16353470100758466
MN,2014-09-30,394865.0,16.0,0.16416211730605365
MN,2014-12-31,394865.0,16.0,0.16155226419989666
MN,2015-03-31,394865.0,16.0,0.15992902035406834
MN,2015-06-30,394865.0,16.0,0.163081800189487
MN,2015-09-30,394865.0,16.0,0.16533536688469466
MN,2015-12-31,394865.0,16.0,0.16794444070093797
MN,2016-03-31,394865.0,16.0,0.164166170355642
MN,2016-06-30,394865.0,16.0,0.165060016135809
MO,1999-06-30,395121.0,18.0,0.16329564682337167
MO,1999-09-30,395121.0,18.0,0.1713926017024857
MO,1999-12-31,395121.0,18.0,0.17440939768976935
MO,2000-03-31,395121.0,18.0,0.183638648834859
MO,2000-06-30,395121.0,18.0,0.188588737033912
MO,2000-09-30,395121.0,18.0,0.18451027187479432
MO,2000-12-31,395121.0,18.0,0.1800017464892
MO,2001-03-31,395121.0,18.0,0.17268696682608867
MO,2001-06-30,395121.0,18.0,0.177910217017989
MO,2001-09-30,395121.0,18.0,0.17567212666263798
MO,2001-12-31,395121.0,18.0,0.176729947748003
MO,2002-03-31,395121.0,18.0,0.18051020297510467
MO,2002-06-30,395121.0,18.0,0.17904800111410032
MO,2002-09-30,395121.0,18.0,0.17347483671953934
MO,2002-12-31,395121.0,18.0,0.17233894717195133
MO,2003-03-31,395121.0,18.0,0.16940631516838633
MO,2003-06-30,395121.0,18.0,0.16355828063987332
MO,2003-09-30,395121.0,18.0,0.17895076056180567
MO,2003-12-31,395121.0,18.0,0.17856344731757268
MO,2004-03-31,395121.0,18.0,0.17103947880071801
MO,2004-06-30,395121.0,18.0,0.18223086046932566
MO,2004-09-30,395121.0,18.0,0.17706862448204266
MO,2004-12-31,395121.0,18.0,0.1797511223577167
MO,2005-03-31,395121.0,18.0,0.1844465771374897
MO,2005-06-30,395121.0,18.0,0.18264347548540602
MO,2005-09-30,395121.0,18.0,0.18829821819075399
MO,2005-12-31,395121.0,18.0,0.19953422146711497
MO,2006-03-31,395121.0,18.0,0.20276397222585066
MO,2006-06-30,395121.0,18.0,0.208602733378221
MO,2006-09-30,395121.0,18.0,0.20451337983550433
MO,2006-12-31,395121.0,18.0,0.19916505045387234
MO,2007-03-31,395121.0,18.0,0.19872375568137335
MO,2007-06-30,395121.0,18.0,0.20373419560774467
MO,2007-09-30,395121.0,18.0,0.19996842776673698
MO,2007-12-31,395121.0,18.0,0.191844280597863
MO,2008-03-31,395121.0,18.0,0.18844404206370735
MO,2008-06-30,395121.0,18.0,0.19283334576188968
MO,2008-09-30,395121.0,18.0,0.18940491083983102
MO,2008-12-31,395121.0,18.0,0.17450011288343267
MO,2009-03-31,395121.0,18.0,0.16529703615469302
MO,2009-06-30,395121.0,18.0,0.16560207040773833
MO,2009-09-30,395121.0,18.0,0.164207192191342
MO,2009-12-31,395121.0,18.0,0.15991745889252632
MO,2010-03-31,395121.0,18.0,0.16063762633703602
MO,2010-06-30,395121.0,18.0,0.15798961582566634
MO,2010-09-30,395121.0,18.0,0.148889432280952
MO,2010-12-31,395121.0,18.0,0.148635608979656
MO,2011-03-31,395121.0,18.0,0.1484198420966477
MO,2011-06-30,395121.0,18.0,0.14175447286577933
MO,2011-09-30,395121.0,18.0,0.13400947020003934
MO,2011-12-31,395121.0,18.0,0.12722701608642897
MO,2012-03-31,395121.0,18.0,0.12144638844271734
MO,2012-06-30,395121.0,18.0,0.11668994581513593
MO,2012-09-30,395121.0,18.0,0.11358325035786825
MO,2012-12-31,395121.0,18.0,0.1097151380502077
MO,2013-03-31,395121.0,18.0,0.11332594041348054
MO,2013-06-30,395121.0,18.0,0.11535752928733072
MO,2013-09-30,395121.0,18.0,0.1244089288850571
MO,2013-12-31,395121.0,18.0,0.1215186736479291
MO,2014-03-31,395121.0,18.0,0.11936887480558044
MO,2014-06-30,395121.0,18.0,0.11649773691394304
MO,2014-09-30,395121.0,18.0,0.11649679170994798
MO,2014-12-31,395121.0,18.0,0.11360173690949114
MO,2015-03-31,395121.0,18.0,0.111654889022287
MO,2015-06-30,395121.0,18.0,0.11390754940564074
MO,2015-09-30,395121.0,18.0,0.11507980257578514
MO,2015-12-31,395121.0,18.0,0.11649100982604077
MO,2016-03-31,395121.0,18.0,0.1136278715648791
MO,2016-06-30,395121.0,18.0,0.11419941092796226
NC,1999-06-30,394735.0,35.5,0.20437991798224966
NC,1999-09-30,394735.0,35.5,0.2137848317655827
NC,1999-12-31,394735.0,35.5,0.21514178026707317
NC,2000-03-31,394735.0,35.5,0.2262074319152455
NC,2000-06-30,394735.0,35.5,0.23074003019224168
NC,2000-09-30,394735.0,35.5,0.225188246829741
NC,2000-12-31,394735.0,35.5,0.21914131125895883
NC,2001-03-31,394735.0,35.5,0.21001720407626182
NC,2001-06-30,394735.0,35.5,0.2130078155162365
NC,2001-09-30,394735.0,35.5,0.20796111590504565
NC,2001-12-31,394735.0,35.5,0.20866348162191198
NC,2002-03-31,394735.0,35.5,0.21160365954834448
NC,2002-06-30,394735.0,35.5,0.20757092570693084
NC,2002-09-30,394735.0,35.5,0.198602461226439
NC,2002-12-31,394735.0,35.5,0.19541672635879967
NC,2003-03-31,394735.0,35.5,0.188960694016814
NC,2003-06-30,394735.0,35.5,0.18022368956646898
NC,2003-09-30,394735.0,35.5,0.1939924023622935
NC,2003-12-31,394735.0,35.5,0.19178445679448483
NC,2004-03-31,394735.0,35.5,0.18591659068123914
NC,2004-06-30,394735.0,35.5,0.1999944809640307
NC,2004-09-30,394735.0,35.5,0.19289930432985783
NC,2004-12-31,394735.0,35.5,0.1954742807741028
NC,2005-03-31,394735.0,35.5,0.198679288792829
NC,2005-06-30,394735.0,35.5,0.19672289976171434
NC,2005-09-30,394735.0,35.5,0.19946308539446433
NC,2005-12-31,394735.0,35.5,0.2072535802909853
NC,2006-03-31,394735.0,35.5,0.20715332168419834
NC,2006-06-30,394735.0,35.5,0.21140297409399933
NC,2006-09-30,394735.0,35.5,0.20990024631898652
NC,2006-12-31,394735.0,35.5,0.20592928243131267
NC,2007-03-31,394735.0,35.5,0.20569743312556218
NC,2007-06-30,394735.0,35.5,0.21311927200233216
NC,2007-09-30,394735.0,35.5,0.21459831715199731
NC,2007-12-31,394735.0,35.5,0.2102874155247195
NC,2008-03-31,394735.0,35.5,0.20774332181845398
NC,2008-06-30,394735.0,35.5,0.2139728909299555
NC,2008-09-30,394735.0,35.5,0.21138662884611234
NC,2008-12-31,394735.0,35.5,0.1951879411704925
NC,2009-03-31,394735.0,35.5,0.18677668426118818
NC,2009-06-30,394735.0,35.5,0.18933650866917218
NC,2009-09-30,394735.0,35.5,0.18642319383435416
NC,2009-12-31,394735.0,35.5,0.181096884076509
NC,2010-03-31,394735.0,35.5,0.18116063522553583
NC,2010-06-30,394735.0,35.5,0.17679909726361168
NC,2010-09-30,394735.0,35.5,0.16805448790196367
NC,2010-12-31,394735.0,35.5,0.16870664903956886
NC,2011-03-31,394735.0,35.5,0.17082606112649534
NC,2011-06-30,394735.0,35.5,0.16432763194581865
NC,2011-09-30,394735.0,35.5,0.15670503385909298
NC,2011-12-31,394735.0,35.5,0.15197285356641585
NC,2012-03-31,394735.0,35.5,0.14855607971503568
NC,2012-06-30,394735.0,35.5,0.14399743366942416
NC,2012-09-30,394735.0,35.5,0.14162762003575882
NC,2012-12-31,394735.0,35.5,0.13733863174218255
NC,2013-03-31,394735.0,35.5,0.14212491508992933
NC,2013-06-30,394735.0,35.5,0.14570703290840434
NC,2013-09-30,394735.0,35.5,0.15929077234737568
NC,2013-12-31,394735.0,35.5,0.15754328024277667
NC,2014-03-31,394735.0,35.5,0.15588645016693833
NC,2014-06-30,394735.0,35.5,0.152674154306555
NC,2014-09-30,394735.0,35.5,0.15188208462170766
NC,2014-12-31,394735.0,35.5,0.149263844127382
NC,2015-03-31,394735.0,35.5,0.14698217111860615
NC,2015-06-30,394735.0,35.5,0.1504723218668625
NC,2015-09-30,394735.0,35.5,0.15136593725104966
NC,2015-12-31,394735.0,35.5,0.15329958059651816
NC,2016-03-31,394735.0,35.5,0.14974746547879533
NC,2016-06-30,394735.0,35.5,0.15027227758601566
NV,1999-06-30,394775.0,30.0,0.223667135737722
NV,1999-09-30,394775.0,30.0,0.23231137392595902
NV,1999-12-31,394775.0,30.0,0.23598177856423333
NV,2000-03-31,394775.0,30.0,0.24867630996191467
NV,2000-06-30,394775.0,30.0,0.25319853847054835
NV,2000-09-30,394775.0,30.0,0.24726836204831668
NV,2000-12-31,394775.0,30.0,0.240025250262721
NV,2001-03-31,394775.0,30.0,0.23159136247693102
NV,2001-06-30,394775.0,30.0,0.23651412953756534
NV,2001-09-30,394775.0,30.0,0.23223091127102732
NV,2001-12-31,394775.0,30.0,0.234018326392606
NV,2002-03-31,394775.0,30.0,0.23840713407893932
NV,2002-06-30,394775.0,30.0,0.23414336849644898
NV,2002-09-30,394775.0,30.0,0.22482559215831066
NV,2002-12-31,394775.0,30.0,0.22547581682361298
NV,2003-03-31,394775.0,30.0,0.22218193445211565
NV,2003-06-30,394775.0,30.0,0.21466675858749099
NV,2003-09-30,394775.0,30.0,0.236201673784231
NV,2003-12-31,394775.0,30.0,0.241982805737783
NV,2004-03-31,394775.0,30.0,0.249642286374368
NV,2004-06-30,394775.0,30.0,0.29908921068871
NV,2004-09-30,394775.0,30.0,0.31488530370171836
NV,2004-12-31,394775.0,30.0,0.3311891098532403
NV,2005-03-31,394775.0,30.0,0.3398456516711077
NV,2005-06-30,394775.0,30.0,0.3398382286864543
NV,2005-09-30,394775.0,30.0,0.35350106406259635
NV,2005-12-31,394775.0,30.0,0.379228639240426
NV,2006-03-31,394775.0,30.0,0.38806716540968206
NV,2006-06-30,394775.0,30.0,0.39737665885127965
NV,2006-09-30,394775.0,30.0,0.39056548631449495
NV,2006-12-31,394775.0,30.0,0.3774642226918093
NV,2007-03-31,394775.0,30.0,0.36776947982854963
NV,2007-06-30,394775.0,30.0,0.3692082404201244
NV,2007-09-30,394775.0,30.0,0.3603595646828533
NV,2007-12-31,394775.0,30.0,0.34094212267887763
NV,2008-03-31,394775.0,30.0,0.318340235426199
NV,2008-06-30,394775.0,30.0,0.3053378849192567
NV,2008-09-30,394775.0,30.0,0.27756713907943237
NV,2008-12-31,394775.0,30.0,0.23320062653076268
NV,2009-03-31,394775.0,30.0,0.208999359904351
NV,2009-06-30,394775.0,30.0,0.19033059604079736
NV,2009-09-30,394775.0,30.0,0.171445249402123
NV,2009-12-31,394775.0,30.0,0.15772928413735335
NV,2010-03-31,394775.0,30.0,0.15508853749525667
NV,2010-06-30,394775.0,30.0,0.15167702403393535
NV,2010-09-30,394775.0,30.0,0.14144161831995766
NV,2010-12-31,394775.0,30.0,0.140241126340811
NV,2011-03-31,394775.0,30.0,0.13623022434811632
NV,2011-06-30,394775.0,30.0,0.12644976953595932
NV,2011-09-30,394775.0,30.0,0.11871912330454447
NV,2011-12-31,394775.0,30.0,0.11538634822083838
NV,2012-03-31,394775.0,30.0,0.11475428718263443
NV,2012-06-30,394775.0,30.0,0.11566295498003737
NV,2012-09-30,394775.0,30.0,0.11894557295158464
NV,2012-12-31,394775.0,30.0,0.12039693052692803
NV,2013-03-31,394775.0,30.0,0.131113224367384
NV,2013-06-30,394775.0,30.0,0.142649347583492
NV,2013-09-30,394775.0,30.0,0.16870070830764736
NV,2013-12-31,394775.0,30.0,0.17531675426680834
NV,2014-03-31,394775.0,30.0,0.177834191124442
NV,2014-06-30,394775.0,30.0,0.17883031495339
NV,2014-09-30,394775.0,30.0,0.18032128902414768
NV,2014-12-31,394775.0,30.0,0.17917730619610303
NV,2015-03-31,394775.0,30.0,0.17809540680829303
NV,2015-06-30,394775.0,30.0,0.18416142974063635
NV,2015-09-30,394775.0,30.0,0.18708930536961998
NV,2015-12-31,394775.0,30.0,0.189823470795542
NV,2016-03-31,394775.0,30.0,0.18599995190573135
NV,2016-06-30,394775.0,30.0,0.187937760240961
NY,1999-06-30,394807.28571428574,27.857142857142858,0.28224798402233425
NY,1999-09-30,394807.28571428574,27.857142857142858,0.29773818928901774
NY,1999-12-31,394807.28571428574,27.857142857142858,0.30380269202375076
NY,2000-03-31,394807.28571428574,27.857142857142858,0.32331312914543275
NY,2000-06-30,394807.28571428574,27.857142857142858,0.33234951334667523
NY,2000-09-30,394807.28571428574,27.857142857142858,0.327966486069227
NY,2000-12-31,394807.28571428574,27.857142857142858,0.3211813626938318
NY,2001-03-31,394807.28571428574,27.857142857142858,0.31195139590547527
NY,2001-06-30,394807.28571428574,27.857142857142858,0.32053319053416024
NY,2001-09-30,394807.28571428574,27.857142857142858,0.3180772921001698
NY,2001-12-31,394807.28571428574,27.857142857142858,0.32400183216363776
NY,2002-03-31,394807.28571428574,27.857142857142858,0.32440294827412197
NY,2002-06-30,394807.28571428574,27.857142857142858,0.3257102778042315
NY,2002-09-30,394807.28571428574,27.857142857142858,0.31935008527661923
NY,2002-12-31,394807.28571428574,27.857142857142858,0.32270796963736376
NY,2003-03-31,394807.28571428574,27.857142857142858,0.32331105921742376
NY,2003-06-30,394807.28571428574,27.857142857142858,0.3180985071190118
NY,2003-09-30,394807.28571428574,27.857142857142858,0.351482195311777
NY,2003-12-31,394807.28571428574,27.857142857142858,0.352845382784946
NY,2004-03-31,394807.28571428574,27.857142857142858,0.35088193935302736
NY,2004-06-30,394807.28571428574,27.857142857142858,0.382468514682128
NY,2004-09-30,394807.28571428574,27.857142857142858,0.3748566461678045
NY,2004-12-31,394807.28571428574,27.857142857142858,0.3824354543778313
NY,2005-03-31,394807.28571428574,27.857142857142858,0.3926696057749122
NY,2005-06-30,394807.28571428574,27.857142857142858,0.37031126255888963
NY,2005-09-30,394807.28571428574,27.857142857142858,0.38038559873385236
NY,2005-12-31,394807.28571428574,27.857142857142858,0.40024728543232235
NY,2006-03-31,394807.28571428574,27.857142857142858,0.40369607331937624
NY,2006-06-30,394807.28571428574,27.857142857142858,0.41123699199882296
NY,2006-09-30,394807.28571428574,27.857142857142858,0.4043644335351174
NY,2006-12-31,394807.28571428574,27.857142857142858,0.3915511933468468
NY,2007-03-31,394807.28571428574,27.857142857142858,0.3849086796318006
NY,2007-06-30,394807.28571428574,27.857142857142858,0.39290274922729523
NY,2007-09-30,394807.28571428574,27.857142857142858,0.38748839136860325
NY,2007-12-31,394807.28571428574,27.857142857142858,0.371346418189116
NY,2008-03-31,394807.28571428574,27.857142857142858,0.35912735187722383
NY,2008-06-30,394807.28571428574,27.857142857142858,0.3618324541119624
NY,2008-09-30,394807.28571428574,27.857142857142858,0.3529291232048118
NY,2008-12-31,394807.28571428574,27.857142857142858,0.3232469649707728
NY,2009-03-31,394807.28571428574,27.857142857142858,0.30618684314927214
NY,2009-06-30,394807.28571428574,27.857142857142858,0.3058561010704474
NY,2009-09-30,394807.28571428574,27.857142857142858,0.3030897309845953
NY,2009-12-31,394807.28571428574,27.857142857142858,0.29526654345656883
NY,2010-03-31,394807.28571428574,27.857142857142858,0.2969666908906225
NY,2010-06-30,394807.28571428574,27.857142857142858,0.2556026108014597
NY,2010-09-30,394807.28571428574,27.857142857142858,0.2415388985575722
NY,2010-12-31,394807.28571428574,27.857142857142858,0.2421291754185748
NY,2011-03-31,394807.28571428574,27.857142857142858,0.24415900289289033
NY,2011-06-30,394807.28571428574,27.857142857142858,0.23538951465499172
NY,2011-09-30,394807.28571428574,27.857142857142858,0.2247300581105247
NY,2011-12-31,394807.28571428574,27.857142857142858,0.21596169650300362
NY,2012-03-31,394807.28571428574,27.857142857142858,0.20824791553194918
NY,2012-06-30,394807.28571428574,27.857142857142858,0.20090230494064507
NY,2012-09-30,394807.28571428574,27.857142857142858,0.19711178200634857
NY,2012-12-31,394807.28571428574,27.857142857142858,0.18963270439507743
NY,2013-03-31,394807.28571428574,27.857142857142858,0.19445858707212763
NY,2013-06-30,394807.28571428574,27.857142857142858,0.1972881021384867
NY,2013-09-30,394807.28571428574,27.857142857142858,0.21965473317319417
NY,2013-12-31,394807.28571428574,27.857142857142858,0.21691287787745403
NY,2014-03-31,394807.28571428574,27.857142857142858,0.21669202759305356
NY,2014-06-30,394807.28571428574,27.857142857142858,0.21476300622460917
NY,2014-09-30,394807.28571428574,27.857142857142858,0.21501851589958948
NY,2014-12-31,394807.28571428574,27.857142857142858,0.2111275550343538
NY,2015-03-31,394807.28571428574,27.857142857142858,0.2055924376444169
NY,2015-06-30,394807.28571428574,27.857142857142858,0.2088286564478771
NY,2015-09-30,394807.28571428574,27.857142857142858,0.2124401298260205
NY,2015-12-31,394807.28571428574,27.857142857142858,0.2147503677344922
NY,2016-03-31,394807.28571428574,27.857142857142858,0.20854994020646198
NY,2016-06-30,394807.28571428574,27.857142857142858,0.20795030254957672
OH,1999-06-30,394477.6666666667,29.333333333333332,0.19965429794319955
OH,1999-09-30,394477.6666666667,29.333333333333332,0.208939666118539
OH,1999-12-31,394477.6666666667,29.333333333333332,0.21096420470806188
OH,2000-03-31,394477.6666666667,29.333333333333332,0.22203875455904232
OH,2000-06-30,394477.6666666667,29.333333333333332,0.2263489757618648
OH,2000-09-30,394477.6666666667,29.333333333333332,0.22105501551875278
OH,2000-12-31,394477.6666666667,29.333333333333332,0.2148626786698872
OH,2001-03-31,394477.6666666667,29.333333333333332,0.2053976011879199
OH,2001-06-30,394477.6666666667,29.333333333333332,0.20879395648218624
OH,2001-09-30,394477.6666666667,29.333333333333332,0.20450390883015668
OH,2001-12-31,394477.6666666667,29.333333333333332,0.20489442968171145
OH,2002-03-31,394477.6666666667,29.333333333333332,0.20728404571950698
OH,2002-06-30,394477.6666666667,29.333333333333332,0.20377970587109578
OH,2002-09-30,394477.6666666667,29.333333333333332,0.19589589686483144
OH,2002-12-31,394477.6666666667,29.333333333333332,0.19393109630699368
OH,2003-03-31,394477.6666666667,29.333333333333332,0.18935763538613867
OH,2003-06-30,394477.6666666667,29.333333333333332,0.18203429565622586
OH,2003-09-30,394477.6666666667,29.333333333333332,0.19724730829427123
OH,2003-12-31,394477.6666666667,29.333333333333332,0.19489878320403733
OH,2004-03-31,394477.6666666667,29.333333333333332,0.18873277027802032
OH,2004-06-30,394477.6666666667,29.333333333333332,0.2028452084279821
OH,2004-09-30,394477.6666666667,29.333333333333332,0.1954202733707111
OH,2004-12-31,394477.6666666667,29.333333333333332,0.19783732282675545
OH,2005-03-31,394477.6666666667,29.333333333333332,0.2008817267782742
OH,2005-06-30,394477.6666666667,29.333333333333332,0.1977010266957019
OH,2005-09-30,394477.6666666667,29.333333333333332,0.20180030463723064
OH,2005-12-31,394477.6666666667,29.333333333333332,0.21112537552930277
OH,2006-03-31,394477.6666666667,29.333333333333332,0.2123813166834351
OH,2006-06-30,394477.6666666667,29.333333333333332,0.21638047063732022
OH,2006-09-30,394477.6666666667,29.333333333333332,0.21135431260729864
OH,2006-12-31,394477.6666666667,29.333333333333332,0.2043185303664141
OH,2007-03-31,394477.6666666667,29.333333333333332,0.2006719679433394
OH,2007-06-30,394477.6666666667,29.333333333333332,0.20456150053290034
OH,2007-09-30,394477.6666666667,29.333333333333332,0.2025316060941029
OH,2007-12-31,394477.6666666667,29.333333333333332,0.194685469820001
OH,2008-03-31,394477.6666666667,29.333333333333332,0.18850557566809834
OH,2008-06-30,394477.6666666667,29.333333333333332,0.19068560805558546
OH,2008-09-30,394477.6666666667,29.333333333333332,0.1860588100903912
OH,2008-12-31,394477.6666666667,29.333333333333332,0.17096319530439558
OH,2009-03-31,394477.6666666667,29.333333333333332,0.16303635246380266
OH,2009-06-30,394477.6666666667,29.333333333333332,0.16428840716246232
OH,2009-09-30,394477.6666666667,29.333333333333332,0.16289266781001366
OH,2009-12-31,394477.6666666667,29.333333333333332,0.15950276668880012
OH,2010-03-31,394477.6666666667,29.333333333333332,0.16098406385584557
OH,2010-06-30,394477.6666666667,29.333333333333332,0.15802268040946957
OH,2010-09-30,394477.6666666667,29.333333333333332,0.1489289686918558
OH,2010-12-31,394477.6666666667,29.333333333333332,0.14774528821036195
OH,2011-03-31,394477.6666666667,29.333333333333332,0.14787383626392592
OH,2011-06-30,394477.6666666667,29.333333333333332,0.14195169762360912
OH,2011-09-30,394477.6666666667,29.333333333333332,0.13349153913266398
OH,2011-12-31,394477.6666666667,29.333333333333332,0.12710398996894934
OH,2012-03-31,394477.6666666667,29.333333333333332,0.12299114947582868
OH,2012-06-30,394477.6666666667,29.333333333333332,0.11864257523861386
OH,2012-09-30,394477.6666666667,29.333333333333332,0.11642130559871716
OH,2012-12-31,394477.6666666667,29.333333333333332,0.11280817219766487
OH,2013-03-31,394477.6666666667,29.333333333333332,0.11634548392077572
OH,2013-06-30,394477.6666666667,29.333333333333332,0.11909540391598718
OH,2013-09-30,394477.6666666667,29.333333333333332,0.12953074704584366
OH,2013-12-31,394477.6666666667,29.333333333333332,0.1278832066995784
OH,2014-03-31,394477.6666666667,29.333333333333332,0.12636809586371345
OH,2014-06-30,394477.6666666667,29.333333333333332,0.12328653442505917
OH,2014-09-30,394477.6666666667,29.333333333333332,0.12305911709577982
OH,2014-12-31,394477.6666666667,29.333333333333332,0.12072473564105574
OH,2015-03-31,394477.6666666667,29.333333333333332,0.11876525910918605
OH,2015-06-30,394477.6666666667,29.333333333333332,0.12168321548028056
OH,2015-09-30,394477.6666666667,29.333333333333332,0.12389306825921685
OH,2015-12-31,394477.6666666667,29.333333333333332,0.12471653172940833
OH,2016-03-31,394477.6666666667,29.333333333333332,0.12101502598435353
OH,2016-06-30,394477.6666666667,29.333333333333332,0.1203371281481867
OK,1999-06-30,394935.0,41.0,0.148340481777853
OK,1999-09-30,394935.0,41.0,0.15502147477595066
OK,1999-12-31,394935.0,41.0,0.156777906744127
OK,2000-03-31,394935.0,41.0,0.16429336268800834
OK,2000-06-30,394935.0,41.0,0.16642116507020865
OK,2000-09-30,394935.0,41.0,0.16232088881068765
OK,2000-12-31,394935.0,41.0,0.157376901816965
OK,2001-03-31,394935.0,41.0,0.15116343305986898
OK,2001-06-30,394935.0,41.0,0.15403439048320167
OK,2001-09-30,394935.0,41.0,0.150796778506624
OK,2001-12-31,394935.0,41.0,0.150416743664155
OK,2002-03-31,394935.0,41.0,0.151673528176319
OK,2002-06-30,394935.0,41.0,0.14857906668815365
OK,2002-09-30,394935.0,41.0,0.14215028922335368
OK,2002-12-31,394935.0,41.0,0.14087637619308901
OK,2003-03-31,394935.0,41.0,0.13677964921955899
OK,2003-06-30,394935.0,41.0,0.131513885470769
OK,2003-09-30,394935.0,41.0,0.14255569650039632
OK,2003-12-31,394935.0,41.0,0.14025089401052568
OK,2004-03-31,394935.0,41.0,0.136447103623075
OK,2004-06-30,394935.0,41.0,0.14712221698396166
OK,2004-09-30,394935.0,41.0,0.14216443685645366
OK,2004-12-31,394935.0,41.0,0.14423060478059133
OK,2005-03-31,394935.0,41.0,0.146519645843105
OK,2005-06-30,394935.0,41.0,0.14431904336303267
OK,2005-09-30,394935.0,41.0,0.14816551948893134
OK,2005-12-31,394935.0,41.0,0.15602318275505467
OK,2006-03-31,394935.0,41.0,0.15721981223735101
OK,2006-06-30,394935.0,41.0,0.16106953136391233
OK,2006-09-30,394935.0,41.0,0.15789721691878433
OK,2006-12-31,394935.0,41.0,0.15289850804113966
OK,2007-03-31,394935.0,41.0,0.15070576795141233
OK,2007-06-30,394935.0,41.0,0.15566382134662402
OK,2007-09-30,394935.0,41.0,0.15558693415667935
OK,2007-12-31,394935.0,41.0,0.15178124588987332
OK,2008-03-31,394935.0,41.0,0.149537119336867
OK,2008-06-30,394935.0,41.0,0.15393604110791867
OK,2008-09-30,394935.0,41.0,0.15187962390355633
OK,2008-12-31,394935.0,41.0,0.141101601017951
OK,2009-03-31,394935.0,41.0,0.13542913949732927
OK,2009-06-30,394935.0,41.0,0.1381032681414025
OK,2009-09-30,394935.0,41.0,0.13885923019901006
OK,2009-12-31,394935.0,41.0,0.13965908266835664
OK,2010-03-31,394935.0,41.0,0.14619696350529146
OK,2010-06-30,394935.0,41.0,0.14602638061785359
OK,2010-09-30,394935.0,41.0,0.1373698261421816
OK,2010-12-31,394935.0,41.0,0.13599092899813298
OK,2011-03-31,394935.0,41.0,0.1354011651710985
OK,2011-06-30,394935.0,41.0,0.1295779020799791
OK,2011-09-30,394935.0,41.0,0.12314653592657197
OK,2011-12-31,394935.0,41.0,0.11870310396819546
OK,2012-03-31,394935.0,41.0,0.11448848232712423
OK,2012-06-30,394935.0,41.0,0.11001519400451498
OK,2012-09-30,394935.0,41.0,0.10862229255500666
OK,2012-12-31,394935.0,41.0,0.10465356561667331
OK,2013-03-31,394935.0,41.0,0.1080935982778898
OK,2013-06-30,394935.0,41.0,0.10983487405310555
OK,2013-09-30,394935.0,41.0,0.11957441536642628
OK,2013-12-31,394935.0,41.0,0.1183324768544299
OK,2014-03-31,394935.0,41.0,0.11719897834220683
OK,2014-06-30,394935.0,41.0,0.1162198022458172
OK,2014-09-30,394935.0,41.0,0.11518740377606622
OK,2014-12-31,394935.0,41.0,0.1132103492044632
OK,2015-03-31,394935.0,41.0,0.11215435703708666
OK,2015-06-30,394935.0,41.0,0.11609046797330423
OK,2015-09-30,394935.0,41.0,0.11960474951787141
OK,2015-12-31,394935.0,41.0,0.12199597017319451
OK,2016-03-31,394935.0,41.0,0.11889220427819219
OK,2016-06-30,394935.0,41.0,0.1186884423510335
OR,1999-06-30,394998.0,23.0,0.27103620791336464
OR,1999-09-30,394998.0,23.0,0.2812997043252587
OR,1999-12-31,394998.0,23.0,0.2816912990427613
OR,2000-03-31,394998.0,23.0,0.29462943503436
OR,2000-06-30,394998.0,23.0,0.30142527941310265
OR,2000-09-30,394998.0,23.0,0.294009924330991
OR,2000-12-31,394998.0,23.0,0.28421576837468565
OR,2001-03-31,394998.0,23.0,0.2717004503609473
